,order_date,sales_qty,sales_amount,currency,user_id,r_id
54075,2019-09-13,1,380,"INR",53804,140505.0
54076,2019-09-20,1,1519,"INR",29342,452684.0
54077,2019-09-23,1,569,"INR",44196,105418.0
54078,2019-09-25,1,380,"INR",81174,392256.0
54079,2019-09-26,2,1903,"INR",51016,542203.0
54080,2019-09-27,1,380,"INR",8689,520531.0
54081,2019-10-04,1,569,"INR",45846,517121.0
54082,2019-10-07,1,569,"INR",9752,551282.0
54083,2019-10-09,2,2486,"INR",17586,462203.0
54084,2019-10-09,1,380,"INR",98139,448022.0
54085,2019-10-11,1,569,"INR",58337,521743.0
54086,2019-10-18,1,569,"INR",50327,509987.0
54087,2019-10-21,1,380,"INR",14342,441864.0
54088,2019-10-23,1,190,"INR",48176,521744.0
54089,2019-10-25,1,190,"INR",79468,520534.0
54090,2019-10-28,2,1903,"INR",60238,520897.0
54091,2019-10-31,2,2093,"INR",59023,520538.0
54092,2019-11-04,1,569,"INR",54826,448389.0
54093,2019-11-06,1,190,"INR",59041,483392.0
54094,2019-11-08,2,2486,"INR",89832,578639.0
54095,2019-11-08,1,380,"INR",66804,492096.0
54096,2019-11-15,2,2486,"INR",83777,336791.0
54097,2019-11-15,1,569,"INR",54907,520541.0
54098,2019-11-18,2,2486,"INR",55430,300481.0
54099,2019-11-20,1,0,"INR",69248,17968.0
54100,2019-11-20,1,569,"INR",26598,475630.0
54101,2019-11-22,1,949,"INR",32495,437138.0
54102,2019-11-25,2,2486,"INR",98267,437139.0
54103,2019-11-29,1,759,"INR",70867,322018.0
54104,2019-12-02,3,4972,"INR",92189,454931.0
54105,2019-12-02,1,949,"INR",54966,407826.0
54106,2019-12-04,1,190,"INR",31425,526087.0
54107,2019-12-05,2,2486,"INR",16464,327823.0
54108,2019-12-13,1,759,"INR",99010,519537.0
54109,2019-12-16,1,0,"INR",84389,519538.0
54110,2019-12-16,1,569,"INR",89693,519536.0
54111,2019-12-18,1,949,"INR",1276,569812.0
54112,2019-12-20,1,190,"INR",68984,519533.0
54113,2019-12-27,1,759,"INR",35499,574290.0
54114,2020-01-02,1,380,"INR",70323,186244.0
54115,2020-01-03,1,569,"INR",97914,494394.0
54116,2020-01-06,2,2486,"INR",39907,521753.0
54117,2020-01-08,2,2486,"INR",62435,520544.0
54118,2020-01-10,1,759,"INR",64749,427699.0
54119,2020-01-13,1,569,"INR",12964,426364.0
54120,2020-01-14,2,2486,"INR",66417,429633.0
54121,2020-01-15,1,190,"INR",10393,429995.0
54122,2020-01-16,2,2486,"INR",94038,521757.0
54123,2020-01-17,1,190,"INR",63686,520547.0
54124,2020-01-20,2,1903,"INR",29713,522848.0
54125,2020-01-24,2,2486,"INR",48925,520549.0
54126,2020-01-24,1,759,"INR",58160,575377.0
54127,2020-01-27,1,569,"INR",81269,552115.0
54128,2020-01-28,2,2486,"INR",6344,551265.0
54129,2020-01-29,1,759,"INR",64361,557927.0
54130,2020-01-31,1,190,"INR",97331,476616.0
54131,2020-02-07,1,380,"INR",33910,426239.0
54132,2020-02-12,1,569,"INR",68108,505255.0
54133,2020-02-14,1,569,"INR",43891,521761.0
54134,2020-02-21,1,190,"INR",6971,520552.0
54135,2020-02-26,1,380,"INR",88720,482173.0
54136,2020-03-06,1,569,"INR",72158,520310.0
54137,2020-03-10,1,0,"INR",55832,369479.0
54138,2020-03-11,1,370,"INR",13506,526093.0
54139,2020-03-13,1,370,"INR",10748,563164.0
54140,2020-03-20,1,185,"INR",17401,414387.0
54141,2020-03-25,2,1838,"INR",85325,323454.0
54142,2020-04-01,1,185,"INR",4669,568979.0
54143,2020-04-10,1,185,"INR",26189,520519.0
54144,2020-04-17,1,185,"INR",35030,54929.0
54145,2020-04-22,2,2444,"INR",63899,345365.0
54146,2020-05-04,2,2444,"INR",5246,519566.0
54147,2020-05-20,1,551,"INR",8011,426258.0
54148,2020-06-03,1,185,"INR",11618,521721.0
54149,2020-06-05,2,2444,"INR",92099,26415.0
54150,2020-06-09,2,2444,"INR",49955,521725.0
54151,2020-06-17,1,185,"INR",37685,529338.0
54152,2020-06-24,1,1468,"INR",60230,358121.0
54153,2018-10-26,48,16866,"INR",37511,520882.0
54154,2018-11-29,144,50597,"INR",6765,568985.0
54155,2018-11-30,48,16866,"INR",32427,195287.0
54156,2018-12-13,48,16866,"INR",94067,521738.0
54157,2018-12-28,48,16866,"INR",81616,519557.0
54158,2019-01-04,48,16866,"INR",20524,540233.0
54159,2019-01-10,96,33731,"INR",37995,519553.0
54160,2019-01-17,48,16866,"INR",10419,521730.0
54161,2019-01-23,48,16866,"INR",53694,520521.0
54162,2019-01-30,48,16866,"INR",48599,520885.0
54163,2019-02-07,96,33731,"INR",75090,517376.0
54164,2019-02-20,48,16866,"INR",74077,373627.0
54165,2019-02-22,48,16866,"INR",81428,311241.0
54166,2019-02-28,96,33731,"INR",32271,521735.0
54167,2019-03-07,48,16866,"INR",13848,338935.0
54168,2019-03-13,48,16866,"INR",85645,116101.0
54169,2019-03-21,48,16866,"INR",50674,521740.0
54170,2019-03-28,96,33731,"INR",92826,562095.0
54171,2019-04-10,48,16866,"INR",68171,454943.0
54172,2019-04-11,144,50597,"INR",45161,471269.0
54173,2019-05-03,96,33731,"INR",88832,566331.0
54174,2019-05-15,48,16866,"INR",34354,300555.0
54175,2019-05-22,48,16866,"INR",1041,11380.0
54176,2019-05-30,96,33731,"INR",39055,350899.0
54177,2019-06-06,48,16866,"INR",52426,242068.0
54178,2019-06-12,48,16866,"INR",49820,520697.0
54179,2019-06-18,96,33731,"INR",83623,519584.0
54180,2019-06-20,48,16866,"INR",21720,500721.0
54181,2019-06-26,48,16866,"INR",36942,484673.0
54182,2019-06-27,48,16866,"INR",21252,482015.0
54183,2019-07-04,48,16866,"INR",83151,331059.0
54184,2019-07-11,48,16866,"INR",47461,531348.0
54185,2019-07-12,48,16866,"INR",32195,461680.0
54186,2019-07-25,144,50597,"INR",64826,118479.0
54187,2019-08-01,48,16866,"INR",76079,494474.0
54188,2019-08-06,48,16866,"INR",59885,152656.0
54189,2019-08-14,48,16866,"INR",8045,116059.0
54190,2019-08-22,144,50597,"INR",6628,544674.0
54191,2019-09-03,48,16866,"INR",56702,11385.0
54192,2019-09-12,144,50597,"INR",78232,287261.0
54193,2019-09-19,96,33731,"INR",83242,485517.0
54194,2019-09-25,48,16866,"INR",76701,427891.0
54195,2019-10-03,48,16866,"INR",54266,300322.0
54196,2019-10-10,48,16866,"INR",82611,563598.0
54197,2019-10-17,144,50597,"INR",25420,15630.0
54198,2019-10-24,48,16866,"INR",24243,519212.0
54199,2019-10-29,48,16866,"INR",23092,556882.0
54200,2019-11-07,96,33731,"INR",38060,350661.0
54201,2019-11-14,48,16866,"INR",27000,484664.0
54202,2019-11-21,96,33731,"INR",93594,427892.0
54203,2019-12-04,48,16866,"INR",48298,26407.0
54204,2019-12-05,48,16866,"INR",13984,554460.0
54205,2019-12-12,48,16866,"INR",87937,298283.0
54206,2019-12-17,48,16866,"INR",10322,426559.0
54207,2019-12-19,48,16866,"INR",38964,426558.0
54208,2019-12-26,27,9606,"INR",65581,578849.0
54209,2019-12-31,21,7264,"INR",56591,359485.0
54210,2020-01-10,144,50597,"INR",88685,521443.0
54211,2020-01-14,48,16866,"INR",99882,438412.0
54212,2020-01-17,48,16866,"INR",78409,214710.0
54213,2020-01-23,144,50597,"INR",18662,116161.0
54214,2020-01-27,48,16866,"INR",8816,396992.0
54215,2020-02-12,48,16866,"INR",17663,449572.0
54216,2020-02-20,96,33731,"INR",90321,517069.0
54217,2020-02-27,48,16866,"INR",47831,128137.0
54218,2020-03-05,96,33731,"INR",49410,241076.0
54219,2020-03-11,48,16866,"INR",12680,447391.0
54220,2020-03-12,48,16866,"INR",55377,431800.0
54221,2020-03-24,48,16866,"INR",69991,520311.0
54222,2020-03-26,48,16866,"INR",56615,522853.0
54223,2020-04-17,48,16866,"INR",22412,75422.0
54224,2020-04-20,48,16866,"INR",26416,449574.0
54225,2020-04-30,240,84329,"INR",80757,449573.0
54226,2020-05-07,96,33731,"INR",30286,522857.0
54227,2020-05-14,192,67463,"INR",15535,521767.0
54228,2020-05-30,1,167,"INR",96025,449579.0
54229,2017-10-20,1,185,"INR",11813,522859.0
54230,2017-10-20,1,227,"INR",44030,449578.0
54231,2017-10-20,55,63384,"INR",20877,484656.0
54232,2017-10-24,2,1736,"INR",95280,520559.0
54233,2017-10-25,1,222,"INR",71596,522858.0
54234,2017-10-25,7,8227,"INR",85016,426332.0
54235,2017-10-26,12,13843,"INR",19301,331286.0
54236,2017-10-27,1,454,"INR",55648,522860.0
54237,2017-10-31,2,1736,"INR",99583,552149.0
54238,2017-11-03,1,185,"INR",48099,474849.0
54239,2017-11-09,3,2116,"INR",99634,142753.0
54240,2017-11-09,12,13843,"INR",83459,522861.0
54241,2017-11-10,1,454,"INR",99199,142757.0
54242,2017-11-10,12,10648,"INR",90624,437113.0
54243,2017-11-14,13,16454,"INR",88805,54979.0
54244,2017-11-16,1,227,"INR",73432,484889.0
54245,2017-11-22,7,8227,"INR",91584,106111.0
54246,2017-11-24,1,1139,"INR",4179,521774.0
54247,2017-11-30,12,10648,"INR",36162,556863.0
54248,2017-12-04,12,13843,"INR",68937,522986.0
54249,2017-12-05,50,46819,"INR",26033,427432.0
54250,2017-12-07,1,458,"INR",98702,426221.0
54251,2017-12-07,12,10648,"INR",97562,577782.0
54252,2017-12-08,1,1593,"INR",49550,335621.0
54253,2017-12-11,50,46819,"INR",47095,552141.0
54254,2017-12-13,1,185,"INR",36725,387943.0
54255,2017-12-14,1,227,"INR",88270,54980.0
54256,2017-12-15,1,185,"INR",86822,298185.0
54257,2017-12-15,1,454,"INR",52178,384314.0
54258,2017-12-15,3,2116,"INR",74878,106108.0
54259,2017-12-20,2,1736,"INR",30678,494449.0
54260,2017-12-21,1,227,"INR",70683,564233.0
54261,2017-12-22,1,1139,"INR",69592,16823.0
54262,2017-12-27,7,8227,"INR",70191,564874.0
54263,2018-01-03,23,21301,"INR",1156,459437.0
54264,2018-01-05,1,625,"INR",14899,40344.0
54265,2018-01-11,12,10648,"INR",86860,22916.0
54266,2018-01-12,1,185,"INR",54971,352991.0
54267,2018-01-12,1,417,"INR",27026,351782.0
54268,2018-01-12,5,3171,"INR",62682,319257.0
54269,2018-01-18,12,10648,"INR",82619,559166.0
54270,2018-01-19,2,2301,"INR",47778,57468.0
54271,2018-01-23,23,21301,"INR",44838,575521.0
54272,2018-01-25,1,630,"INR",26801,330052.0
54273,2018-01-25,12,10648,"INR",44150,449748.0
54274,2018-01-26,1,366,"INR",30065,503248.0
54275,2018-01-26,4,4620,"INR",82058,179773.0
54276,2018-01-30,2,1898,"INR",42258,562100.0
54277,2018-01-30,2,1736,"INR",69839,518844.0
54278,2018-02-01,1,208,"INR",85309,91124.0
54279,2018-02-01,12,10648,"INR",82266,520948.0
54280,2018-02-02,1,1255,"INR",98366,563312.0
54281,2018-02-02,12,10648,"INR",17819,440922.0
54282,2018-02-06,12,10648,"INR",65568,351670.0
54283,2018-02-08,1,208,"INR",37464,449860.0
54284,2018-02-08,3,2116,"INR",56110,335725.0
54285,2018-02-08,12,10648,"INR",17853,520942.0
54286,2018-02-09,1,185,"INR",39386,57479.0
54287,2018-02-09,1,1046,"INR",94727,116087.0
54288,2018-02-16,2,2116,"INR",44648,116089.0
54289,2018-02-19,12,13843,"INR",37871,493573.0
54290,2018-02-22,1,417,"INR",79974,10947.0
54291,2018-02-22,2,1736,"INR",64772,451935.0
54292,2018-02-23,1,1468,"INR",50768,425548.0
54293,2018-03-02,1,421,"INR",87033,432193.0
54294,2018-03-09,1,324,"INR",67554,179763.0
54295,2018-03-20,2,1736,"INR",67584,14392.0
54296,2018-03-23,1,181,"INR",14604,335836.0
54297,2018-04-03,5,6528,"INR",24142,350472.0
54298,2018-04-04,1,1139,"INR",16051,429801.0
54299,2018-04-06,1,361,"INR",65361,520911.0
54300,2018-04-06,2,1056,"INR",44056,520912.0
54301,2018-04-16,1,181,"INR",56731,430919.0
54302,2018-04-18,1,190,"INR",8375,503267.0
54303,2018-04-20,2,2176,"INR",85378,503266.0
54304,2018-04-27,3,4352,"INR",49365,528524.0
54305,2018-05-02,1,380,"INR",48432,503261.0
54306,2018-05-03,2,1736,"INR",60960,466072.0
54307,2018-05-09,2,2176,"INR",57940,344306.0
54308,2018-05-15,5,6528,"INR",43862,15009.0
54309,2018-05-22,2,1736,"INR",54807,563215.0
54310,2018-05-29,3,4352,"INR",86869,446250.0
54311,2018-05-30,1,190,"INR",28948,319249.0
54312,2018-06-01,1,181,"INR",23921,516681.0
54313,2018-06-11,1,380,"INR",9258,426546.0
54314,2018-06-11,1,181,"INR",61387,426545.0
54315,2018-06-13,2,2176,"INR",10200,426540.0
54316,2018-06-15,1,181,"INR",63302,351457.0
54317,2018-06-19,1,653,"INR",37554,334610.0
54318,2018-06-22,1,190,"INR",95601,577855.0
54319,2018-07-02,1,759,"INR",84386,503255.0
54320,2018-07-05,2,1736,"INR",83217,451950.0
54321,2018-07-10,2,2176,"INR",54202,527440.0
54322,2018-07-16,2,2176,"INR",8234,564670.0
54323,2018-07-18,1,722,"INR",56318,346712.0
54324,2018-07-27,1,542,"INR",10982,562534.0
54325,2018-08-01,1,569,"INR",97186,385241.0
54326,2018-08-08,1,190,"INR",89543,483985.0
54327,2018-08-10,2,2176,"INR",53726,79059.0
54328,2018-08-14,2,1736,"INR",89254,503287.0
54329,2018-08-15,1,190,"INR",83912,424766.0
54330,2018-08-22,1,759,"INR",47141,424765.0
54331,2018-08-22,2,2176,"INR",77326,504133.0
54332,2018-08-24,2,1736,"INR",72567,344529.0
54333,2018-08-28,1,759,"INR",42532,503286.0
54334,2018-09-03,1,181,"INR",86950,346708.0
54335,2018-09-21,1,361,"INR",65452,503288.0
54336,2018-09-25,1,157,"INR",6404,37137.0
54337,2018-09-26,1,472,"INR",36934,503285.0
54338,2018-10-03,1,380,"INR",14248,555717.0
54339,2018-10-17,1,190,"INR",33477,556806.0
54340,2018-10-19,1,181,"INR",85323,562420.0
54341,2018-11-05,1,181,"INR",7607,562543.0
54342,2018-11-09,1,315,"INR",88577,481316.0
54343,2018-11-14,1,190,"INR",10126,477194.0
54344,2018-11-16,1,157,"INR",63147,16444.0
54345,2018-11-20,1,181,"INR",58050,374575.0
54346,2018-11-27,1,120,"INR",29530,516100.0
54347,2018-11-30,1,542,"INR",38882,331569.0
54348,2018-12-07,1,157,"INR",69402,573433.0
54349,2018-12-12,1,1139,"INR",27376,571497.0
54350,2018-12-14,1,181,"INR",29031,513194.0
54351,2018-12-19,1,190,"INR",66955,442199.0
54352,2018-12-21,2,1556,"INR",97417,520868.0
54353,2019-01-08,1,157,"INR",90378,447884.0
54354,2019-01-18,1,1139,"INR",45888,40409.0
54355,2019-01-18,1,315,"INR",93972,492684.0
54356,2019-01-24,1,329,"INR",18004,466065.0
54357,2019-01-25,1,181,"INR",48524,469571.0
54358,2019-01-28,2,1560,"INR",59908,410384.0
54359,2019-01-29,1,120,"INR",53065,190420.0
54360,2019-02-01,1,782,"INR",1336,250418.0
54361,2019-02-04,1,778,"INR",30351,491599.0
54362,2019-02-08,1,181,"INR",60750,352218.0
54363,2019-02-08,1,157,"INR",30547,14591.0
54364,2019-02-15,3,2338,"INR",89726,352217.0
54365,2019-02-22,1,361,"INR",95805,520958.0
54366,2019-02-22,2,2181,"INR",75529,520717.0
54367,2019-02-28,2,1634,"INR",19527,541658.0
54368,2019-03-13,1,208,"INR",60521,410389.0
54369,2019-03-19,204,99329,"INR",52785,403653.0
54370,2019-03-20,1,120,"INR",51113,38563.0
54371,2019-04-03,1,120,"INR",29429,238665.0
54372,2019-06-03,1,120,"INR",74010,413898.0
54373,2019-07-26,1,157,"INR",59315,517341.0
54374,2019-08-06,1,120,"INR",31481,224138.0
54375,2019-08-16,1,935,"INR",45263,246369.0
54376,2019-08-19,2,1389,"INR",18308,351485.0
54377,2019-08-22,1,120,"INR",7829,520953.0
54378,2019-08-23,1,782,"INR",73405,91197.0
54379,2019-08-29,1,162,"INR",77922,572474.0
54380,2019-09-02,2,1556,"INR",73275,352216.0
54381,2019-09-06,1,1245,"INR",10604,520713.0
54382,2019-09-09,1,120,"INR",73608,469414.0
54383,2019-09-11,1,120,"INR",19476,465186.0
54384,2019-09-13,1,931,"INR",84054,82128.0
54385,2019-09-20,1,468,"INR",18320,386228.0
54386,2019-09-27,1,157,"INR",2390,424788.0
54387,2019-09-30,1,245,"INR",10017,145744.0
54388,2019-10-04,1,468,"INR",48456,487098.0
54389,2019-10-11,2,1565,"INR",38025,451920.0
54390,2019-10-18,1,472,"INR",61071,329366.0
54391,2019-10-30,1,120,"INR",91365,492316.0
54392,2019-11-01,1,468,"INR",44655,91068.0
54393,2019-11-15,1,625,"INR",74176,520726.0
54394,2019-11-22,1,931,"INR",29351,559175.0
54395,2019-11-25,1,120,"INR",69700,335905.0
54396,2019-11-29,1,310,"INR",36836,573217.0
54397,2019-12-02,1,120,"INR",22898,332636.0
54398,2019-12-05,1,245,"INR",231,539100.0
54399,2019-12-06,1,468,"INR",54817,448753.0
54400,2019-12-13,1,157,"INR",71916,520724.0
54401,2019-12-20,1,468,"INR",10496,520966.0
54402,2019-12-23,1,120,"INR",2275,572122.0
54403,2020-01-09,1,120,"INR",60588,573581.0
54404,2020-01-10,1,468,"INR",40483,247594.0
54405,2020-01-17,1,157,"INR",29860,503297.0
54406,2020-01-24,1,310,"INR",63611,448629.0
54407,2020-01-31,1,157,"INR",87179,575516.0
54408,2020-02-07,1,157,"INR",19792,503294.0
54409,2020-02-21,1,157,"INR",14304,503293.0
54410,2020-02-28,1,310,"INR",78661,503296.0
54411,2020-02-28,3,2778,"INR",44272,503295.0
54412,2020-03-02,1,120,"INR",80812,503290.0
54413,2020-03-06,1,778,"INR",63407,503292.0
54414,2020-03-13,1,157,"INR",62811,494965.0
54415,2020-03-20,1,245,"INR",53924,503291.0
54416,2020-04-07,2,1403,"INR",28934,349622.0
54417,2020-04-16,1,157,"INR",44246,395761.0
54418,2020-04-22,1,157,"INR",32610,458503.0
54419,2020-04-28,2,1713,"INR",79695,21301.0
54420,2019-08-05,247,75574,"INR",96171,174492.0
54421,2017-12-18,1,134,"INR",31900,68876.0
54422,2019-08-05,126,38500,"INR",36946,90566.0
54423,2017-10-19,1,171,"INR",57421,526516.0
54424,2017-10-25,1,1694,"INR",99714,467579.0
54425,2018-01-17,1,171,"INR",71021,12716.0
54426,2018-02-05,1,282,"INR",85234,448938.0
54427,2018-07-02,67,41949,"INR",72258,56773.0
54428,2018-08-29,1,611,"INR",78272,9858.0
54429,2018-10-05,1,176,"INR",85348,253718.0
54430,2019-05-10,2,579,"INR",58284,433575.0
54431,2019-07-19,1,282,"INR",51228,19233.0
54432,2019-07-26,1,0,"INR",77742,308091.0
54433,2019-07-29,43,0,"INR",24939,523018.0
54434,2019-09-24,1,181,"INR",40621,125872.0
54435,2019-11-22,1,181,"INR",6729,532893.0
54436,2017-10-09,7,6829,"INR",43693,14586.0
54437,2017-10-20,73,40634,"INR",13714,397247.0
54438,2017-11-08,1,181,"INR",1981,435768.0
54439,2018-01-04,1,181,"INR",89895,45854.0
54440,2018-04-18,7,3694,"INR",61061,8556.0
54441,2018-05-16,27,14778,"INR",69852,93614.0
54442,2018-07-06,1,273,"INR",14806,463875.0
54443,2018-08-23,20,11083,"INR",10934,21526.0
54444,2018-11-08,13,7389,"INR",93681,9085.0
54445,2019-01-10,33,18472,"INR",73674,336887.0
54446,2017-10-20,1,181,"INR",73238,9086.0
54447,2017-10-25,1,361,"INR",52735,169244.0
54448,2017-10-27,1,361,"INR",4311,202275.0
54449,2017-10-30,1,181,"INR",38142,23260.0
54450,2017-11-03,1,181,"INR",82220,363948.0
54451,2017-11-06,1,361,"INR",55280,554643.0
54452,2018-02-20,13,14523,"INR",90416,8549.0
54453,2018-04-17,7,13519,"INR",77354,14677.0
54454,2018-07-02,67,54537,"INR",2008,537628.0
54455,2018-08-07,7,13519,"INR",81164,162729.0
54456,2018-08-15,33,16204,"INR",27022,305595.0
54457,2018-08-21,13,27037,"INR",13582,416696.0
54458,2018-11-06,7,13519,"INR",23577,22866.0
54459,2018-11-20,7,13519,"INR",30294,8564.0
54460,2018-12-17,7,7546,"INR",69603,181332.0
54461,2019-01-04,41,25833,"INR",45246,8561.0
54462,2017-12-22,1,190,"INR",67068,114839.0
54463,2018-01-04,400,164972,"INR",28285,568745.0
54464,2018-01-08,70,55079,"INR",29240,93283.0
54465,2018-01-10,12,13194,"INR",46944,186222.0
54466,2018-01-11,1,375,"INR",70444,27635.0
54467,2018-01-12,223,82500,"INR",71322,469508.0
54468,2018-01-12,70,100565,"INR",21184,24246.0
54469,2018-01-15,163,202880,"INR",64134,467329.0
54470,2018-01-17,55,51245,"INR",53798,408212.0
54471,2018-01-19,4,5,"INR",71428,531416.0
54472,2018-01-19,373,499782,"INR",70639,381240.0
54473,2018-01-19,1,1014,"INR",73074,61236.0
54474,2018-01-22,1,380,"INR",78262,226473.0
54475,2018-01-22,1,241,"INR",93489,550830.0
54476,2018-01-23,187,220370,"INR",39463,14445.0
54477,2018-01-23,1,190,"INR",92592,17835.0
54478,2018-01-23,1,481,"INR",37746,16865.0
54479,2018-01-24,47,52778,"INR",45861,8558.0
54480,2018-01-24,24,21898,"INR",93805,308636.0
54481,2018-01-24,1,481,"INR",94653,411450.0
54482,2018-01-25,99,265199,"INR",43213,362744.0
54483,2018-01-25,1,1208,"INR",2560,556819.0
54484,2018-01-26,1,157,"INR",62991,324401.0
54485,2018-01-26,1,1935,"INR",57471,177162.0
54486,2018-01-26,1,222,"INR",51316,395445.0
54487,2018-01-29,1,403,"INR",53574,169421.0
54488,2018-01-29,1,593,"INR",18427,405571.0
54489,2018-01-29,100,93329,"INR",35971,576532.0
54490,2018-01-29,82,119727,"INR",59850,33610.0
54491,2018-01-30,12,0,"INR",61136,143144.0
54492,2018-01-30,68,69653,"INR",8678,57784.0
54493,2018-01-30,1480,1228148,"INR",64054,378311.0
54494,2018-01-30,97,140806,"INR",89350,33615.0
54495,2018-01-31,2,0,"INR",69891,122966.0
54496,2018-01-31,73,73949,"INR",96426,435019.0
54497,2018-01-31,146,212542,"INR",29866,481831.0
54498,2018-02-01,74,68949,"INR",88356,204918.0
54499,2018-02-01,1,241,"INR",96407,332934.0
54500,2018-02-02,200,82486,"INR",38410,330759.0
54501,2018-02-02,2,1472,"INR",87152,23254.0
54502,2018-02-02,23,33523,"INR",94425,519575.0
54503,2018-02-02,28,57394,"INR",40745,317321.0
54504,2018-02-05,28,25042,"INR",45502,571774.0
54505,2018-02-05,28,56713,"INR",17999,297196.0
54506,2018-02-06,1,0,"INR",96530,576543.0
54507,2018-02-06,4,3241,"INR",79455,320849.0
54508,2018-02-06,4,3727,"INR",66582,358034.0
54509,2018-02-06,1,921,"INR",55028,502580.0
54510,2018-02-06,1,222,"INR",36937,33604.0
54511,2018-02-07,12,10310,"INR",50045,363851.0
